id,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,towers,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15,location
7173700591,20140811T000000,1029000,3,2.25,2350,6000,1,0,0,5,7,1020,1330,2010,0,98115,47.6809,-122.305,1570,5000,Navi Mumbai
2568800290,20150218T000000,595000,3,1,1180,8400,1,0,0,3,7,1180,0,2010,0,98125,47.7028,-122.295,1740,7020,Ghatkopar
5111400086,20140512T000000,154000,3,1,1250,53143,1,0,0,5,6,1250,0,2010,0,98038,47.4235,-122.051,1820,217800,Kalyan
7227801630,20150227T000000,385000,4,2,1440,10920,1,0,0,3,5,1440,0,2010,0,98056,47.5049,-122.18,1500,11902,Thane
2966800010,20141120T000000,415800,4,1.75,1790,5341,1,0,0,4,7,1050,740,2010,0,98166,47.4663,-122.363,1540,6916,Ghatkopar
3024089049,20140609T000000,392000,2,1.75,1610,158558,1.5,0,0,2,6,1610,0,2010,0,98065,47.5319,-121.84,1800,3572,Navi Mumbai
316000190,20150215T000000,306600,4,1,1370,5339,1.5,0,0,4,6,1370,0,2010,0,98168,47.5046,-122.3,1280,7048,Ghatkopar
9276200190,20150416T000000,797930,5,1,1420,6250,1.5,0,0,4,8,1420,0,2010,0,98116,47.5807,-122.389,1420,6250,Kalyan
1447600285,20140609T000000,297500,2,2,1030,21712,1,0,0,4,6,1030,0,2010,0,98168,47.4905,-122.331,1790,9199,Navi Mumbai
7454001405,20150403T000000,542500,4,1,1370,7140,2,0,0,3,6,1370,0,2010,0,98146,47.512,-122.376,1090,6300,Kalyan
3624039102,20141025T000000,630000,3,1.75,1740,6800,1.5,0,0,4,7,1740,0,2010,0,98126,47.5314,-122.373,990,6800,Navi Mumbai
2491200050,20141023T000000,592200,3,1.75,1820,6038,1,0,0,4,7,1040,780,2010,0,98126,47.5233,-122.378,1700,6040,Kalyan
6181700250,20150226T000000,490000,2,1,720,5820,1,0,1,5,6,720,0,2010,0,98028,47.7598,-122.255,952,5820,Ghatkopar
6917700305,20150219T000000,740600,2,1,1210,7667,1,0,0,3,6,900,310,2010,0,98199,47.6571,-122.396,1330,6462,Kalyan
7304300430,20141201T000000,509600,4,1,1020,11383,1.5,0,0,5,6,1020,0,2010,0,98155,47.7429,-122.321,1290,11213,Navi Mumbai
8901000491,20140828T000000,546000,2,1,1270,8164,1,0,0,4,6,1270,0,2010,0,98125,47.7116,-122.311,1580,9095,Thane
9325800005,20141201T000000,346500,2,1,700,6046,1,0,0,3,6,700,0,2010,0,98133,47.7172,-122.34,990,6790,Thane
7520000020,20140523T000000,341600,4,1,1450,8960,1,0,0,3,6,1450,0,2010,0,98146,47.4972,-122.348,1160,7680,Thane
8722101100,20150319T000000,1034600,3,1.75,2050,5160,1.5,0,0,4,8,1300,750,2010,0,98112,47.6374,-122.304,2220,5960,Mulund
868001435,20150127T000000,3.12E+06,3,3,3450,16740,1,0,4,4,9,1960,1490,2010,1993,98177,47.7067,-122.38,3220,12528,Thane
814000020,20150220T000000,644000,3,1,1130,7000,1,0,0,3,6,830,300,2010,0,98125,47.7132,-122.283,1050,7000,Navi Mumbai
2825079001,20140814T000000,1120000,5,1.75,1930,501376,2,0,0,3,7,1930,0,2010,0,98014,47.6294,-121.911,1710,87120,Mulund
4154304505,20140919T000000,609000,2,1,2240,7200,1,0,0,4,7,1120,1120,2010,0,98118,47.5631,-122.271,1390,6000,Ghatkopar
2436700280,20140528T000000,1176000,4,1.75,2330,4000,2,0,0,5,8,1300,1030,2010,0,98105,47.666,-122.289,2040,4000,Kalyan
811000050,20141231T000000,1156400,3,1.5,1890,5000,1.5,0,0,3,9,1890,0,2010,0,98109,47.6312,-122.353,2560,5000,Navi Mumbai
6623400050,20140909T000000,252000,4,1,1470,18581,1.5,0,0,3,6,1470,0,2010,0,98055,47.4336,-122.197,1770,18581,Kalyan
7979900430,20141203T000000,938000,3,2.25,3340,13805,1,0,0,3,8,3340,0,2010,1992,98155,47.744,-122.292,2060,12304,Thane
6821102385,20150326T000000,467600,2,1,900,1818,2,0,0,4,7,900,0,2010,0,98199,47.6485,-122.397,1570,1830,Ghatkopar
4146800050,20141126T000000,788200,3,2,1580,5289,1,0,0,3,7,870,710,2010,0,98103,47.6881,-122.342,1310,5535,Kalyan
2402100715,20140726T000000,921900,2,1,1410,5101,1.5,0,0,3,8,1410,0,2010,0,98103,47.6872,-122.333,1410,4224,Thane
6413600290,20140509T000000,353500,3,1,1030,6127,1,0,0,3,7,880,150,2010,0,98125,47.7192,-122.32,1610,6127,Kalyan
3508100161,20150327T000000,700000,4,3,2570,9104,2,0,2,3,7,2570,0,2010,0,98116,47.5821,-122.401,1630,4950,Ghatkopar
745000005,20140825T000000,203000,1,0.75,480,9750,1,0,0,2,4,480,0,2010,0,98146,47.4982,-122.362,1550,9924,Ghatkopar
1868902745,20140502T000000,1127000,3,2,2710,4500,1.5,0,0,4,8,1880,830,2010,0,98115,47.6747,-122.295,2060,4500,Navi Mumbai
7227501190,20150427T000000,350000,3,1,1220,5038,1,0,0,5,6,1220,0,2010,0,98056,47.496,-122.189,1140,5038,Kalyan
5379805495,20150413T000000,250600,2,1,720,8914,1,0,0,3,6,720,0,2010,0,98188,47.4488,-122.274,1100,8916,Navi Mumbai
7304300470,20140904T000000,525000,3,1.75,1260,11224,1,0,0,5,7,1260,0,2010,0,98155,47.7444,-122.321,1570,11052,Kalyan
4154303125,20150423T000000,910000,3,1.75,2330,7200,1,0,0,4,8,1320,1010,2010,0,98118,47.565,-122.274,1820,7200,Mulund
2695600005,20140620T000000,455000,2,1,840,4239,1,0,0,3,7,840,0,2010,0,98126,47.5319,-122.382,1120,4494,Navi Mumbai
1959703070,20141029T000000,1371580,5,3,3730,5500,1.5,0,0,3,7,2160,1570,2010,0,98102,47.6507,-122.32,1890,5500,Mulund
6392003810,20140523T000000,742000,4,1.75,1814,5000,1,0,0,4,7,944,870,2010,0,98115,47.684,-122.281,1290,5000,Ghatkopar
2919200440,20150407T000000,1001000,4,2.5,1860,3840,1.5,0,0,3,7,1170,690,2010,2014,98117,47.6886,-122.359,1400,3840,Mulund
7417700185,20150314T000000,429800,3,1,1020,8484,1,0,0,3,6,1020,0,2010,0,98155,47.7719,-122.31,1180,9660,Navi Mumbai
4127000050,20150107T000000,679000,3,2.5,1540,7120,1,0,0,3,7,770,770,2010,2013,98038,47.3729,-122.037,1000,6638,Thane
8815400020,20140724T000000,841400,4,1.75,1950,4200,1,0,0,5,7,1040,910,2010,0,98115,47.6755,-122.285,1450,5000,Mulund
5006000170,20150211T000000,410200,4,1,1130,8308,1.5,0,0,4,6,1130,0,2010,0,98166,47.4669,-122.355,1130,8652,Thane
323089005,20150326T000000,336000,2,1,1120,45302,1,0,2,4,5,1120,0,2010,0,98045,47.5105,-121.77,2150,101930,Ghatkopar
7387500235,20140515T000000,476000,3,1.75,1960,8136,1,0,0,3,7,980,980,2010,0,98106,47.5208,-122.364,1070,7480,Ghatkopar
7387500235,20150317T000000,508200,3,1.75,1960,8136,1,0,0,3,7,980,980,2010,0,98106,47.5208,-122.364,1070,7480,Navi Mumbai
5101400994,20140717T000000,506240,2,1,760,6380,1,0,0,3,6,760,0,2010,0,98115,47.6914,-122.31,1590,6380,Kalyan
2804600005,20141219T000000,1.47E+06,3,2,2090,4077,1.5,0,0,4,8,1530,560,2010,0,98112,47.6433,-122.3,2010,4132,Thane
7889601300,20150421T000000,375200,3,1,1420,6000,1,0,0,3,6,1420,0,2010,0,98146,47.4913,-122.336,1480,6000,Ghatkopar
8151600101,20150116T000000,161000,2,1,790,7252,1,0,0,3,5,790,0,2010,0,98146,47.5048,-122.365,1260,11470,Navi Mumbai
3347401315,20140616T000000,308000,3,2,1410,7998,1,0,0,4,7,1410,0,2010,0,98178,47.4968,-122.277,1780,8278,Navi Mumbai
1370802455,20140813T000000,1.47E+06,4,4.5,3180,4606,2,0,3,4,9,1990,1190,2010,0,98199,47.6402,-122.405,2110,5323,Thane
2158900095,20141027T000000,847000,2,1,1550,3200,1.5,0,0,3,8,1550,0,2010,0,98112,47.6368,-122.306,1800,3937,Mulund
3881900605,20150315T000000,623000,2,1,950,4800,1,0,0,3,6,950,0,2010,0,98144,47.5864,-122.301,1420,5400,Ghatkopar
6392002635,20140612T000000,831600,4,1.75,1870,5200,2,0,0,4,7,1200,670,2010,0,98115,47.6843,-122.283,1790,5000,Navi Mumbai
6822100305,20140819T000000,651000,3,1.75,1720,5280,1,0,0,4,8,900,820,2010,0,98199,47.6493,-122.401,1600,6000,Navi Mumbai
2114700460,20140818T000000,348600,3,1.5,1070,5150,1,0,0,4,6,1070,0,2010,0,98106,47.5335,-122.349,1020,4800,Navi Mumbai
5292200010,20150116T000000,626500,4,2,1770,3332,2,0,0,3,7,1630,140,2010,1975,98118,47.5563,-122.281,1640,4000,Ghatkopar
1180002745,20140521T000000,399000,3,1.75,2380,6000,1.5,0,0,3,7,1320,1060,2010,0,98178,47.498,-122.222,1290,6000,Mulund
6885900415,20150107T000000,406000,4,2.75,2240,8162,2,0,0,5,7,1380,860,2010,0,98133,47.7427,-122.34,1550,8163,Ghatkopar
5285200020,20140718T000000,489930,2,1.75,1640,4176,1,0,0,4,7,1040,600,2010,0,98118,47.5162,-122.26,1460,5200,Thane
7015201015,20141028T000000,1230600,3,3,3030,5156,1.5,0,0,4,9,2080,950,2010,0,98119,47.647,-122.369,1910,5720,Navi Mumbai
3151600035,20150107T000000,366226,2,1,760,6407,1,0,0,3,6,760,0,2010,0,98178,47.4977,-122.259,1050,8580,Navi Mumbai
8127700210,20150427T000000,840000,2,1.75,1560,3200,1,0,0,5,7,880,680,2010,0,98199,47.6419,-122.394,2060,4940,Kalyan
1370800940,20140721T000000,1.89E+06,3,2.5,2390,5500,1,0,3,3,9,1700,690,2010,0,98199,47.6389,-122.409,2700,5500,Mulund
3432500210,20150326T000000,455000,2,1,1130,6908,1.5,0,0,3,6,1130,0,2010,0,98155,47.745,-122.313,1150,6908,Navi Mumbai
2771604791,20140719T000000,952000,3,1.75,2140,3584,1,0,0,3,7,1070,1070,2010,0,98199,47.636,-122.391,1620,4000,Thane
1222069089,20140904T000000,525000,1,1,800,533610,1.5,0,0,5,5,800,0,2010,0,98038,47.4134,-121.986,1790,216057,Ghatkopar
1423049019,20140523T000000,126000,2,1,580,7500,1,0,0,3,5,580,0,2010,0,98178,47.4852,-122.251,1700,11250,Thane
1423049019,20150331T000000,308000,2,1,580,7500,1,0,0,3,5,580,0,2010,0,98178,47.4852,-122.251,1700,11250,Kalyan
5315101728,20150319T000000,1078000,4,3,2320,7200,1,0,0,3,7,1260,1060,2010,2000,98040,47.5893,-122.232,1760,7200,Thane
2695600410,20141106T000000,600530,2,1,1760,4441,1,0,0,3,8,1310,450,2010,0,98126,47.5311,-122.381,1350,5748,Ghatkopar
7308900100,20140619T000000,561400,4,1,1940,5753,1.5,0,0,3,7,1940,0,2010,0,98177,47.7188,-122.358,2170,6075,Navi Mumbai
1923300315,20150217T000000,791000,2,1.75,1720,3000,1,0,0,5,7,860,860,2010,0,98103,47.686,-122.351,1360,4500,Thane
3100500065,20140708T000000,1358000,5,2.75,3500,5040,2,0,2,3,9,2950,550,2010,2007,98126,47.5527,-122.379,1450,5040,Kalyan
795000620,20140924T000000,161000,3,1,1080,6250,1,0,0,2,5,1080,0,2010,0,98168,47.5045,-122.33,1070,6250,Kalyan
795000620,20141215T000000,173600,3,1,1080,6250,1,0,0,2,5,1080,0,2010,0,98168,47.5045,-122.33,1070,6250,Thane
795000620,20150311T000000,219800,3,1,1080,6250,1,0,0,2,5,1080,0,2010,0,98168,47.5045,-122.33,1070,6250,Mulund
1245003660,20150321T000000,882000,3,2,1470,6000,1,0,0,3,8,1090,380,2010,1996,98033,47.6829,-122.202,1880,7799,Thane
2407000405,20150226T000000,319900,3,1,1080,7486,1.5,0,0,3,6,990,90,2010,0,98146,47.4838,-122.335,1170,7800,Navi Mumbai
5101406536,20141028T000000,630000,2,1,1340,7250,1,0,0,4,7,1340,0,2010,0,98125,47.7015,-122.32,1450,7026,Ghatkopar
822059059,20150325T000000,409500,2,1,880,17743,1,0,0,4,5,880,0,2010,0,98031,47.4115,-122.197,1217,13000,Navi Mumbai
7974200777,20141118T000000,743400,2,1.5,1260,6660,1.5,0,0,4,7,1260,0,2010,0,98115,47.6792,-122.287,2140,4770,Thane
7010700210,20140605T000000,847005.6,4,2,1370,4000,2,0,0,3,9,1370,0,2010,1994,98199,47.6593,-122.394,2010,5720,Navi Mumbai
7950304065,20150309T000000,364000,2,1,690,6000,1,0,0,3,6,690,0,2010,0,98118,47.5621,-122.283,840,3030,Thane
9523100026,20140723T000000,1047200,4,2.5,3170,4979,2,0,0,4,7,2570,600,2010,0,98103,47.6655,-122.34,2060,5000,Kalyan
1093000090,20150416T000000,1086400,2,2,1990,6180,1,0,0,4,7,1010,980,2010,0,98115,47.6792,-122.303,1470,5150,Mulund
1532300155,20140916T000000,595000,4,1,1080,6095,1.5,0,0,4,6,1080,0,2010,0,98103,47.6962,-122.346,1200,5060,Navi Mumbai
4006000423,20150108T000000,322000,4,1,1870,14703,1.5,0,0,3,6,1090,780,2010,0,98118,47.5274,-122.281,1650,6045,Mulund
6392001810,20140904T000000,709800,3,1,1180,6000,1,0,0,3,7,1180,0,2010,0,98115,47.6853,-122.286,1680,6000,Ghatkopar
2767603160,20150225T000000,805000,2,1,1320,4750,1.5,0,0,4,7,1320,0,2010,0,98107,47.6729,-122.38,1360,2873,Mulund
8129700985,20150427T000000,980000,3,1.75,1350,4000,1.5,0,0,4,7,1350,0,2010,0,98103,47.6581,-122.354,1880,4000,Navi Mumbai
5075400150,20140523T000000,819000,3,2,1670,4572,1.5,0,0,3,8,1670,0,2010,0,98117,47.6854,-122.373,1480,4890,Mulund
620079042,20150323T000000,518000,2,1,2360,105850,1,0,2,2,6,1180,1180,2010,0,98022,47.2495,-121.97,2640,386812,Navi Mumbai
3626039229,20150317T000000,476000,2,1,700,5829,1,0,0,3,6,700,0,2010,0,98103,47.6958,-122.357,1160,6700,Navi Mumbai
8024201210,20140911T000000,770000,3,2.25,1360,5111,1.5,0,0,5,7,1360,0,2010,0,98115,47.6988,-122.313,1900,5111,Navi Mumbai
1370801800,20140519T000000,1293600,3,1.5,2200,5000,1.5,0,0,3,9,2200,0,2010,0,98199,47.6404,-122.408,2860,5000,Navi Mumbai
2968801240,20140512T000000,295400,3,1.5,1350,7620,1,0,0,5,6,1350,0,2010,0,98166,47.4565,-122.35,1350,7620,Kalyan
7611200195,20150220T000000,992600,3,2,2360,18000,1,0,0,4,8,2180,180,2010,0,98177,47.7133,-122.367,2600,17300,Thane
9297800090,20140708T000000,559300,4,1.75,1360,4840,1.5,0,0,4,7,1360,0,2010,0,98126,47.556,-122.376,1320,4840,Navi Mumbai
3500100015,20140812T000000,458500,2,1,830,8183,1,0,0,5,6,830,0,2010,0,98155,47.7366,-122.302,1180,8184,Mulund
6199000141,20150312T000000,489930,4,2,1764,15600,1,0,0,5,7,1764,0,2010,0,98058,47.4318,-122.181,1490,22387,Navi Mumbai
2929600035,20140627T000000,574000,3,1,2710,19000,2,0,3,4,7,2710,0,2010,0,98166,47.4462,-122.359,2150,19000,Thane
924069042,20141125T000000,1085000,3,2,1160,13747,1,0,0,5,5,580,580,2010,0,98075,47.585,-122.051,2961,16320,Mulund
472000590,20140624T000000,1183000,3,2,2540,4750,1.5,0,0,5,9,1840,700,2010,0,98117,47.6838,-122.4,2190,4750,Kalyan
5511600315,20150218T000000,805000,2,1.5,1400,5810,2,0,0,3,7,1400,0,2010,0,98103,47.6843,-122.341,1470,3920,Navi Mumbai
1370804115,20141106T000000,721000,2,1,1640,5200,1,0,0,4,7,1040,600,2010,0,98199,47.6426,-122.403,1780,5040,Mulund
1245500286,20140523T000000,697200,2,2,1140,8282,1,0,0,3,6,1140,0,2010,2009,98033,47.6949,-122.21,1650,9000,Navi Mumbai
3959401645,20140604T000000,497000,2,1.75,1650,4000,1,0,0,4,7,950,700,2010,0,98108,47.5622,-122.319,1060,4110,Mulund
2826049160,20140905T000000,712500,4,1.75,1680,6834,1.5,0,0,3,7,1680,0,2010,0,98125,47.716,-122.307,950,7425,Mulund
9266700845,20150429T000000,617500,2,1,830,5100,1,0,0,3,6,830,0,2010,0,98103,47.6932,-122.346,1050,5100,Ghatkopar
2493200455,20141021T000000,551000,2,1,770,4800,1,0,0,3,7,770,0,2010,0,98136,47.527,-122.383,1390,4800,Thane
5592900205,20150409T000000,722000,2,1.75,1800,7191,1,0,3,4,7,990,810,2010,0,98056,47.4828,-122.191,1940,7400,Ghatkopar
7750500120,20141118T000000,570000,3,1,950,4760,1.5,0,0,3,6,950,0,2010,0,98106,47.5236,-122.348,1080,4760,Navi Mumbai
2922701175,20140919T000000,1016500,2,1.5,1940,5700,1,0,0,3,7,970,970,2010,0,98117,47.6881,-122.367,1250,5700,Mulund
7177300735,20150329T000000,1037400,2,1,1120,6180,1,0,0,4,7,1120,0,2010,0,98115,47.6824,-122.301,1420,5356,Thane
5393601635,20141229T000000,978500,5,2,2220,6000,1.5,0,0,4,7,1390,830,2010,0,98144,47.5822,-122.295,1600,6000,Navi Mumbai
4217401240,20140717T000000,1881000,3,2.5,2160,6000,1.5,0,0,4,8,1880,280,2010,0,98105,47.6582,-122.28,2300,6000,Thane
3438501450,20150507T000000,725800,2,1,870,10492,1,0,0,3,7,870,0,2010,0,98106,47.5467,-122.365,1300,7987,Ghatkopar
2946001675,20140603T000000,444600,2,1,940,5375,1,0,0,4,5,940,0,2010,0,98198,47.4206,-122.324,1200,7500,Ghatkopar
925059107,20140820T000000,902500,3,1.5,1750,12632,1,0,0,4,7,1750,0,2010,0,98033,47.6736,-122.176,1740,12196,Kalyan
7304301010,20140915T000000,799900,2,1.5,1400,11245,1,0,0,5,7,1400,0,2010,0,98155,47.7469,-122.321,1220,11241,Navi Mumbai
8712100530,20140813T000000,1700500,4,2,1710,4178,1.5,0,0,4,8,1710,0,2010,0,98112,47.6373,-122.3,1760,4178,Thane
6021503840,20140610T000000,1423100,3,1,1580,5000,1.5,0,0,3,7,1580,0,2010,0,98117,47.684,-122.386,1280,4000,Mulund
5210200081,20141110T000000,993700,3,1,1440,8681,1.5,0,0,3,7,1440,0,2010,0,98115,47.6976,-122.283,1700,7770,Ghatkopar
6929600945,20140825T000000,513000,4,1.5,1930,15000,1,0,0,5,7,1930,0,2010,0,98198,47.3864,-122.312,1620,7500,Ghatkopar
5229300027,20140910T000000,522500,3,1,1190,27215,1,0,0,5,7,1190,0,2010,1989,98059,47.4978,-122.115,1450,56628,Thane
2354300915,20140903T000000,627000,2,1,720,7250,1,0,0,3,5,720,0,2010,0,98027,47.5267,-122.032,1760,7250,Navi Mumbai
9214400120,20140602T000000,864500,2,1,1140,5720,1,0,0,3,7,850,290,2010,0,98115,47.6827,-122.298,1410,5832,Mulund
7905200365,20150408T000000,1045000,3,1.75,1360,5850,1,0,0,4,7,1000,360,2010,0,98116,47.5711,-122.391,1540,5850,Navi Mumbai
1338600090,20140923T000000,703000,2,1,1040,4172,1,0,0,3,7,1040,0,2010,0,98112,47.6308,-122.302,3120,4800,Mulund
424049039,20140707T000000,1083000,3,2,1640,2808,1,0,3,4,7,820,820,2010,0,98144,47.5945,-122.291,2270,5328,Mulund
439000230,20150429T000000,1529500,4,2.25,2440,9889,1,0,0,3,7,1540,900,2010,0,98115,47.6932,-122.3,1710,6284,Mulund
7812800855,20150311T000000,302290,2,1,790,7095,1,0,0,3,6,790,0,2010,0,98178,47.4928,-122.239,1150,7200,Ghatkopar
4151800265,20150306T000000,1045000,3,1,1010,6120,1,0,0,3,6,1010,0,2010,0,98033,47.6648,-122.204,1260,5977,Mulund
1005000062,20140801T000000,568100,2,1,1040,4600,1,0,0,4,6,1040,0,2010,0,98118,47.5387,-122.277,1390,5897,Thane
7225000215,20150407T000000,474050,2,1,900,4500,1,0,0,3,6,900,0,2010,0,98055,47.4881,-122.204,860,4500,Ghatkopar
2770605175,20150227T000000,1178089.3,4,1.75,1760,6000,1,0,0,3,7,880,880,2010,0,98119,47.6508,-122.373,2040,6000,Mulund
868000175,20141001T000000,1613100,4,1.5,2440,8040,1,0,0,4,8,1440,1000,2010,0,98177,47.7081,-122.374,2140,7920,Mulund
8820902549,20141119T000000,1364200,3,1.75,2280,3446,2,0,0,3,8,2280,0,2010,1991,98125,47.715,-122.282,1610,6670,Ghatkopar
3096000040,20150430T000000,1654900,5,1.75,2360,6150,1,0,0,5,7,1180,1180,2010,0,98107,47.6732,-122.4,2100,5500,Kalyan
4058800215,20140528T000000,817000,3,3.75,3890,7140,1,0,2,3,8,2390,1500,2010,2007,98178,47.5073,-122.239,1820,7320,Mulund
3188100065,20140527T000000,769500,2,1,910,6490,1,0,0,3,7,910,0,2010,0,98115,47.6892,-122.306,1040,6490,Kalyan
952003575,20140527T000000,912000,3,1,1150,4945,1,0,2,3,7,1150,0,2010,0,98126,47.5663,-122.379,1390,4945,Ghatkopar
3031200120,20141118T000000,484500,4,1.75,960,8863,1,0,0,5,6,580,380,2010,0,98118,47.5372,-122.289,1720,8249,Mulund
5700000245,20140602T000000,1026000,4,1.75,1720,4240,1.5,0,0,4,7,1460,260,2010,0,98144,47.579,-122.294,1930,4280,Thane
9274202165,20150120T000000,1064000,3,1.75,1570,4375,1,0,0,3,7,970,600,2010,0,98116,47.5889,-122.389,1790,5750,Mulund
2324039077,20150427T000000,581400,2,1,930,5650,1,0,2,3,7,930,0,2010,0,98126,47.5478,-122.377,1340,6400,Navi Mumbai
5100400315,20140523T000000,720100,2,1,800,6380,1,0,2,3,7,800,0,2010,0,98115,47.691,-122.309,920,5940,Mulund
9138100261,20141029T000000,1225500,4,1.5,2550,4000,1.5,0,0,4,7,1760,790,2010,0,98115,47.6811,-122.318,1840,4000,Navi Mumbai
7227500740,20141107T000000,412300,2,1,720,4760,1,0,0,5,5,720,0,2010,0,98056,47.496,-122.186,840,4760,Ghatkopar
8150100265,20141118T000000,484500,2,1,620,4760,1,0,0,3,6,620,0,2010,0,98126,47.5292,-122.376,620,4760,Mulund
7454001210,20140603T000000,454100,3,1,1040,6860,2,0,0,3,6,1040,0,2010,0,98146,47.5121,-122.375,1030,6512,Navi Mumbai
6884800180,20140611T000000,1176860,4,2,2090,3610,1.5,0,0,5,7,1790,300,2010,0,98115,47.6881,-122.313,1660,3767,Kalyan
7625701935,20141013T000000,627000,2,1,700,4000,1,0,0,3,6,700,0,2010,0,98136,47.5487,-122.391,1060,6000,Kalyan
2917200475,20150323T000000,817000,2,1,760,7114,1,0,0,3,6,760,0,2010,0,98103,47.7005,-122.352,780,7102,Thane
1245003740,20140723T000000,1478200,3,2,1840,6000,2,0,0,5,7,1720,120,2010,0,98033,47.6828,-122.207,1390,6000,Thane
3761100180,20140917T000000,3.04E+06,4,2.5,2980,13341,1.5,1,4,5,8,1800,1180,2010,0,98034,47.704,-122.245,2340,19810,Ghatkopar
5100402310,20141212T000000,807500,2,1,1280,5026,1,0,2,4,8,1020,260,2010,0,98115,47.6938,-122.312,1540,6380,Mulund
726059047,20141216T000000,589000,1,1,920,8282,1.5,0,0,3,6,920,0,2010,1980,98011,47.761,-122.214,2260,14025,Kalyan
5100403636,20150223T000000,760000,2,1,700,8120,1,0,0,3,7,700,0,2010,0,98115,47.6962,-122.321,1130,5599,Kalyan
4240400155,20140812T000000,1140000,3,1,1440,4300,1.5,0,0,3,8,1440,0,2010,0,98117,47.6847,-122.372,1640,4500,Ghatkopar
9158100040,20140808T000000,761900,2,1,1400,8220,1,0,0,3,7,1400,0,2010,0,98133,47.7228,-122.357,1760,8220,Mulund
7460000040,20141215T000000,554800,3,1.75,2270,7156,1,0,0,3,7,1370,900,2010,0,98168,47.4864,-122.316,1210,7156,Navi Mumbai
2927600155,20140722T000000,554325,3,2.25,1310,12825,1,0,0,3,7,1310,0,2010,2013,98166,47.4515,-122.368,1600,11250,Thane
1776230180,20141008T000000,812250,4,2.5,2430,3249,2,0,0,3,8,2430,0,2010,0,98059,47.5048,-122.155,2650,3844,Thane
7889601320,20140725T000000,218500,2,1,940,6000,1,0,0,3,6,940,0,2010,0,98146,47.4907,-122.336,1310,6000,Navi Mumbai
7589200153,20140609T000000,1062100,3,1.5,2070,5386,1,0,0,4,7,1140,930,2010,0,98117,47.6896,-122.374,1770,5386,Mulund
6150700180,20140922T000000,536085,2,1,700,5940,1,0,0,3,7,700,0,2010,0,98133,47.7289,-122.337,1070,5995,Ghatkopar
3625049079,20140801T000000,2.57E+06,3,2,2070,9600,1,0,1,3,7,1590,480,2010,0,98039,47.616,-122.239,3000,16215,Thane
2979800750,20140911T000000,1048800,2,1,1150,5000,1,0,0,4,7,1050,100,2010,0,98115,47.6846,-122.317,1463,4320,Navi Mumbai
2887700970,20150209T000000,1210300,4,2.75,2190,2867,1.5,0,0,5,7,1470,720,2010,0,98115,47.6868,-122.308,1600,3800,Kalyan
2351800065,20150217T000000,1121000,3,1.75,2180,6120,1,0,2,3,8,1380,800,2010,0,98199,47.6501,-122.405,2020,6122,Ghatkopar
3223039010,20140804T000000,494000,2,1,570,81893,1,0,1,3,6,570,0,2010,0,98070,47.4433,-122.444,2040,115434,Navi Mumbai
9476700035,20140710T000000,760000,4,2,2680,13680,2,0,2,4,7,2350,330,2010,1965,98056,47.4887,-122.192,1430,11000,Ghatkopar
4402700593,20150428T000000,750500,2,1,1440,7808,1,0,0,4,7,860,580,2010,0,98133,47.7431,-122.336,1550,7682,Mulund
46100504,20140617T000000,3.86E+06,4,3.75,4100,22798,1.5,0,3,5,11,2540,1560,2010,1979,98040,47.5648,-122.21,3880,18730,Kalyan
3448001975,20150504T000000,666900,1,0.75,930,6600,1,0,0,3,6,930,0,2010,0,98125,47.7127,-122.296,1590,6600,Thane
7518505375,20150505T000000,759810,3,1,860,1664,1.5,0,0,3,7,860,0,2010,0,98117,47.6761,-122.384,1540,4080,Ghatkopar
9542890100,20141229T000000,788500,2,2.25,1130,2191,2,0,0,3,8,1130,0,2010,0,98052,47.6861,-122.103,1140,1710,Navi Mumbai
2320069089,20140930T000000,402800,3,1.5,1830,12233,1.5,0,0,4,5,1830,0,2010,0,98022,47.2057,-122.003,1520,12233,Thane
7224500375,20140715T000000,579500,3,1,1030,5350,1,0,0,3,7,1030,0,2010,2009,98055,47.4905,-122.206,1030,5250,Ghatkopar
2407000110,20150414T000000,522500,3,1.75,1580,8775,1,0,0,3,6,1220,360,2010,0,98146,47.4845,-122.335,1180,8775,Kalyan
7203600745,20141014T000000,1045000,3,2.75,2330,4780,2,0,3,3,8,1730,600,2010,1988,98198,47.3459,-122.326,1100,5336,Ghatkopar
6149700315,20150410T000000,668800,3,0.75,1240,7200,1,0,0,3,7,1240,0,2010,0,98133,47.7298,-122.342,1210,7200,Navi Mumbai
5364200620,20140814T000000,1862000,3,2.25,2390,4590,2,0,0,3,8,2090,300,2010,1998,98105,47.6615,-122.276,2280,5179,Thane
2767602720,20150223T000000,1092500,3,2,1520,5000,1.5,0,0,3,7,1140,380,2010,0,98107,47.6733,-122.389,1530,4650,Mulund
3300701185,20140925T000000,950000,2,1,1510,4000,1,0,0,3,6,930,580,2010,0,98117,47.6917,-122.38,1300,4000,Navi Mumbai
9465200405,20140821T000000,782800,2,1,910,6282,1,0,0,4,7,910,0,2010,0,98103,47.6967,-122.354,970,6281,Thane
7003200120,20140627T000000,1003200,2,0.75,840,40642,1,1,4,4,6,840,0,2010,0,98070,47.404,-122.447,1850,64069,Navi Mumbai
2771603990,20140715T000000,1187500,3,2,1880,4000,1,0,2,3,8,1280,600,2010,0,98199,47.6375,-122.391,1920,4000,Kalyan
